start,stage,mean_pi,bin,mean_H1,scaling
11401,0.3N generations post-fixation,0.012086015125839844,NA,NA,X = 50
11401,0.4.0N generations post-fixation,0.012113142683260402,NA,NA,X = 50
11401,Pre-fixation: selected allele frequency at 0.50,0.012053260159957047,NA,NA,X = 50
11401,0.5N generations post-fixation,0.01209633238183239,NA,NA,X = 50
11401,0.6N generations post-fixation,0.012152411202246971,NA,NA,X = 50
11401,Pre-fixation: selected allele frequency at 0.75,0.012062063892623974,NA,NA,X = 50
11401,0.7N generations post-fixation,0.012198706111053146,NA,NA,X = 50
11401,0.8N generations post-fixation,0.01217208046612588,NA,NA,X = 50
11401,0.9N generations post-fixation,0.012183281026230694,NA,NA,X = 50
11401,1.0N generations post-fixation,0.012211178056452875,NA,NA,X = 50
11401,1.5N generations post-fixation,0.012057094793913129,NA,NA,X = 50
11401,2.0N generations post-fixation,0.01209730477962818,NA,NA,X = 50
11401,2.5N generations post-fixation,0.012056615971831537,NA,NA,X = 50
11401,3.0N generations post-fixation,0.012002238838247402,NA,NA,X = 50
11401,3.5N generations post-fixation,0.011982673423390895,NA,NA,X = 50
11401,4.0N generations post-fixation,0.011993584577651218,NA,NA,X = 50
11401,New beneficial allele introduced!,0.011993564245094998,NA,NA,X = 50
11501,Pre-fixation: selected allele frequency at 0.05,0.012239746400096937,NA,NA,X = 50
11501,Pre-fixation: selected allele frequency at 0.10,0.012241526859769666,NA,NA,X = 50
11501,0.1N generations post-fixation,0.012133369515351563,NA,NA,X = 50
11501,Pre-fixation: selected allele frequency at 0.25,0.01223126132645451,NA,NA,X = 50
11501,0.2N generations post-fixation,0.012164976033954687,NA,NA,X = 50
11501,0.3N generations post-fixation,0.012132587696113282,NA,NA,X = 50
11501,0.4.0N generations post-fixation,0.012163250722971284,NA,NA,X = 50
11501,Pre-fixation: selected allele frequency at 0.50,0.012243517970909801,NA,NA,X = 50
11501,0.5N generations post-fixation,0.012186644061554992,NA,NA,X = 50
11501,0.6N generations post-fixation,0.012209155054650254,NA,NA,X = 50
11501,Pre-fixation: selected allele frequency at 0.75,0.01221650650196603,NA,NA,X = 50
11501,0.7N generations post-fixation,0.012280008115396639,NA,NA,X = 50
11501,0.8N generations post-fixation,0.012205494643647381,NA,NA,X = 50
11501,0.9N generations post-fixation,0.012169280927964808,NA,NA,X = 50
11501,1.0N generations post-fixation,0.01216982037685569,NA,NA,X = 50
11501,1.5N generations post-fixation,0.012070833666131873,NA,NA,X = 50
11501,2.0N generations post-fixation,0.012067435894227006,NA,NA,X = 50
11501,2.5N generations post-fixation,0.01220308637408423,NA,NA,X = 50
11501,3.0N generations post-fixation,0.012142073193613018,NA,NA,X = 50
11501,3.5N generations post-fixation,0.01217594349005102,NA,NA,X = 50
11501,4.0N generations post-fixation,0.012183326589630793,NA,NA,X = 50
11501,New beneficial allele introduced!,0.012208775137062816,NA,NA,X = 50
11601,Pre-fixation: selected allele frequency at 0.05,0.011979028561655681,NA,NA,X = 50
11601,Pre-fixation: selected allele frequency at 0.10,0.011983513761253171,NA,NA,X = 50
11601,0.1N generations post-fixation,0.012058662765214844,NA,NA,X = 50
11601,Pre-fixation: selected allele frequency at 0.25,0.011987828523350254,NA,NA,X = 50
11601,0.2N generations post-fixation,0.012128086811953124,NA,NA,X = 50
11601,0.3N generations post-fixation,0.012111569370527344,NA,NA,X = 50
11601,0.4.0N generations post-fixation,0.012082465327661652,NA,NA,X = 50
11601,Pre-fixation: selected allele frequency at 0.50,0.012001385994709098,NA,NA,X = 50
11601,0.5N generations post-fixation,0.012124205746825552,NA,NA,X = 50
11601,0.6N generations post-fixation,0.01209822579773349,NA,NA,X = 50
11601,Pre-fixation: selected allele frequency at 0.75,0.012011828397422881,NA,NA,X = 50
11601,0.7N generations post-fixation,0.01208855295524619,NA,NA,X = 50
11601,0.8N generations post-fixation,0.012063445623338546,NA,NA,X = 50
11601,0.9N generations post-fixation,0.012102728843049854,NA,NA,X = 50
11601,1.0N generations post-fixation,0.012112610435647243,NA,NA,X = 50
11601,1.5N generations post-fixation,0.012134319496419488,NA,NA,X = 50
11601,2.0N generations post-fixation,0.012164625266810176,NA,NA,X = 50
11601,2.5N generations post-fixation,0.01216606083567091,NA,NA,X = 50
11601,3.0N generations post-fixation,0.012081330663830622,NA,NA,X = 50
11601,3.5N generations post-fixation,0.012076892407535322,NA,NA,X = 50
11601,4.0N generations post-fixation,0.01200545343387667,NA,NA,X = 50
11601,New beneficial allele introduced!,0.011961053560876308,NA,NA,X = 50
11701,Pre-fixation: selected allele frequency at 0.05,0.012160518204051958,NA,NA,X = 50
11701,Pre-fixation: selected allele frequency at 0.10,0.012170859707567832,NA,NA,X = 50
11701,0.1N generations post-fixation,0.012206512796615235,NA,NA,X = 50
11701,Pre-fixation: selected allele frequency at 0.25,0.012175773857028505,NA,NA,X = 50
11701,0.2N generations post-fixation,0.012201989143398437,NA,NA,X = 50
11701,0.3N generations post-fixation,0.012143549151095704,NA,NA,X = 50
11701,0.4.0N generations post-fixation,0.012184363809044736,NA,NA,X = 50
11701,Pre-fixation: selected allele frequency at 0.50,0.01216611639600937,NA,NA,X = 50
11701,0.5N generations post-fixation,0.012230890712961516,NA,NA,X = 50
11701,0.6N generations post-fixation,0.012265081934134427,NA,NA,X = 50
11701,Pre-fixation: selected allele frequency at 0.75,0.012195927308199921,NA,NA,X = 50
11701,0.7N generations post-fixation,0.012308540129736225,NA,NA,X = 50
11701,0.8N generations post-fixation,0.012345395527912431,NA,NA,X = 50
11701,0.9N generations post-fixation,0.012337728039726296,NA,NA,X = 50
11701,1.0N generations post-fixation,0.012349513233613609,NA,NA,X = 50
11701,1.5N generations post-fixation,0.012319733664366074,NA,NA,X = 50
11701,2.0N generations post-fixation,0.012282584219150685,NA,NA,X = 50
11701,2.5N generations post-fixation,0.012328349086131243,NA,NA,X = 50
11701,3.0N generations post-fixation,0.012379512945471476,NA,NA,X = 50
11701,3.5N generations post-fixation,0.012255254619642858,NA,NA,X = 50
11701,4.0N generations post-fixation,0.012208674610938728,NA,NA,X = 50
11701,New beneficial allele introduced!,0.012148042695073285,NA,NA,X = 50
11801,Pre-fixation: selected allele frequency at 0.05,0.012139594578840635,NA,NA,X = 50
11801,Pre-fixation: selected allele frequency at 0.10,0.012136765254089401,NA,NA,X = 50
11801,0.1N generations post-fixation,0.012109937760351562,NA,NA,X = 50
11801,Pre-fixation: selected allele frequency at 0.25,0.012095802905408043,NA,NA,X = 50
11801,0.2N generations post-fixation,0.012114549608496094,NA,NA,X = 50
11801,0.3N generations post-fixation,0.012116780276875,NA,NA,X = 50
11801,0.4.0N generations post-fixation,0.012126692502885329,NA,NA,X = 50
11801,Pre-fixation: selected allele frequency at 0.50,0.01211648490128856,NA,NA,X = 50
11801,0.5N generations post-fixation,0.012157404103633522,NA,NA,X = 50
11801,0.6N generations post-fixation,0.012122879904931614,NA,NA,X = 50
11801,Pre-fixation: selected allele frequency at 0.75,0.01212307083334635,NA,NA,X = 50
11801,0.7N generations post-fixation,0.01212588971484955,NA,NA,X = 50
11801,0.8N generations post-fixation,0.012183566655903049,NA,NA,X = 50
11801,0.9N generations post-fixation,0.012163746649753665,NA,NA,X = 50
11801,1.0N generations post-fixation,0.012173329996636683,NA,NA,X = 50
11801,1.5N generations post-fixation,0.012067786116650362,NA,NA,X = 50
11801,2.0N generations post-fixation,0.012028457157514678,NA,NA,X = 50
11801,2.5N generations post-fixation,0.012001541644133203,NA,NA,X = 50
11801,3.0N generations post-fixation,0.012043823211311507,NA,NA,X = 50
11801,3.5N generations post-fixation,0.01208138851561617,NA,NA,X = 50
11801,4.0N generations post-fixation,0.012083886111410055,NA,NA,X = 50
11801,New beneficial allele introduced!,0.01204847102151803,NA,NA,X = 50
11901,Pre-fixation: selected allele frequency at 0.05,0.012134501061070183,NA,NA,X = 50
11901,Pre-fixation: selected allele frequency at 0.10,0.012133102374815538,NA,NA,X = 50
11901,0.1N generations post-fixation,0.012216560077732423,NA,NA,X = 50
11901,Pre-fixation: selected allele frequency at 0.25,0.012100928347344787,NA,NA,X = 50
11901,0.2N generations post-fixation,0.012220834284263671,NA,NA,X = 50
11901,0.3N generations post-fixation,0.012218646851960937,NA,NA,X = 50
11901,0.4.0N generations post-fixation,0.012142724182594256,NA,NA,X = 50
11901,Pre-fixation: selected allele frequency at 0.50,0.01213227081034752,NA,NA,X = 50
11901,0.5N generations post-fixation,0.012121932921801134,NA,NA,X = 50
11901,0.6N generations post-fixation,0.012078458075849941,NA,NA,X = 50
11901,Pre-fixation: selected allele frequency at 0.75,0.01215339135285045,NA,NA,X = 50
11901,0.7N generations post-fixation,0.012062972870369285,NA,NA,X = 50
11901,0.8N generations post-fixation,0.012045985028694292,NA,NA,X = 50
11901,0.9N generations post-fixation,0.01203698836,NA,NA,X = 50
11901,1.0N generations post-fixation,0.012054309931052014,NA,NA,X = 50
11901,1.5N generations post-fixation,0.012048071055662296,NA,NA,X = 50
11901,2.0N generations post-fixation,0.012037233044479453,NA,NA,X = 50
11901,2.5N generations post-fixation,0.011994556835670911,NA,NA,X = 50
11901,3.0N generations post-fixation,0.01209823184544207,NA,NA,X = 50
11901,3.5N generations post-fixation,0.012089765444748822,NA,NA,X = 50
11901,4.0N generations post-fixation,0.012114637931639827,NA,NA,X = 50
11901,New beneficial allele introduced!,0.01211940032188833,NA,NA,X = 50
12001,Pre-fixation: selected allele frequency at 0.05,0.011783735526192322,NA,NA,X = 50
12001,Pre-fixation: selected allele frequency at 0.10,0.011789184252820613,NA,NA,X = 50
12001,0.1N generations post-fixation,0.011824639127519531,NA,NA,X = 50
12001,Pre-fixation: selected allele frequency at 0.25,0.011808485784888715,NA,NA,X = 50
12001,0.2N generations post-fixation,0.011808143503515625,NA,NA,X = 50
12001,0.3N generations post-fixation,0.011790149048613282,NA,NA,X = 50
12001,0.4.0N generations post-fixation,0.01173247926382106,NA,NA,X = 50
12001,Pre-fixation: selected allele frequency at 0.50,0.011808492472251074,NA,NA,X = 50
12001,0.5N generations post-fixation,0.01172761514580973,NA,NA,X = 50
12001,0.6N generations post-fixation,0.011755775411287613,NA,NA,X = 50
12001,Pre-fixation: selected allele frequency at 0.75,0.01182898518355486,NA,NA,X = 50
12001,0.7N generations post-fixation,0.011737027380624267,NA,NA,X = 50
12001,0.8N generations post-fixation,0.011737240562666146,NA,NA,X = 50
12001,0.9N generations post-fixation,0.011792115099113978,NA,NA,X = 50
12001,1.0N generations post-fixation,0.011834809721370356,NA,NA,X = 50
12001,1.5N generations post-fixation,0.01175093450890041,NA,NA,X = 50
12001,2.0N generations post-fixation,0.011855972984491195,NA,NA,X = 50
12001,2.5N generations post-fixation,0.011783047606474046,NA,NA,X = 50
12001,3.0N generations post-fixation,0.011835884776318369,NA,NA,X = 50
12001,3.5N generations post-fixation,0.011773301852963108,NA,NA,X = 50
12001,4.0N generations post-fixation,0.011877834297800472,NA,NA,X = 50
12001,New beneficial allele introduced!,0.011819243315451726,NA,NA,X = 50
12101,Pre-fixation: selected allele frequency at 0.05,0.012015048363125242,NA,NA,X = 50
12101,Pre-fixation: selected allele frequency at 0.10,0.012001471500780793,NA,NA,X = 50
12101,0.1N generations post-fixation,0.012116654317714843,NA,NA,X = 50
12101,Pre-fixation: selected allele frequency at 0.25,0.012007243035913705,NA,NA,X = 50
12101,0.2N generations post-fixation,0.012045788226308593,NA,NA,X = 50
12101,0.3N generations post-fixation,0.012030907213476561,NA,NA,X = 50
12101,0.4.0N generations post-fixation,0.012017639990330143,NA,NA,X = 50
12101,Pre-fixation: selected allele frequency at 0.50,0.012025532911987505,NA,NA,X = 50
12101,0.5N generations post-fixation,0.011995610206974018,NA,NA,X = 50
12101,0.6N generations post-fixation,0.012005960528007033,NA,NA,X = 50
12101,Pre-fixation: selected allele frequency at 0.75,0.012059689036841077,NA,NA,X = 50
12101,0.7N generations post-fixation,0.01203659014390387,NA,NA,X = 50
12101,0.8N generations post-fixation,0.011997574491669273,NA,NA,X = 50
12101,0.9N generations post-fixation,0.011981261624173999,NA,NA,X = 50
12101,1.0N generations post-fixation,0.012007131824618694,NA,NA,X = 50
12101,1.5N generations post-fixation,0.011947449401384268,NA,NA,X = 50
12101,2.0N generations post-fixation,0.011998105949569472,NA,NA,X = 50
12101,2.5N generations post-fixation,0.012059537217042116,NA,NA,X = 50
12101,3.0N generations post-fixation,0.011990584335659674,NA,NA,X = 50
12101,3.5N generations post-fixation,0.012093967453414444,NA,NA,X = 50
12101,4.0N generations post-fixation,0.012034900598894345,NA,NA,X = 50
12101,New beneficial allele introduced!,0.01198671885484684,NA,NA,X = 50
12201,Pre-fixation: selected allele frequency at 0.05,0.012053340362892594,NA,NA,X = 50
12201,Pre-fixation: selected allele frequency at 0.10,0.012050354084169433,NA,NA,X = 50
12201,0.1N generations post-fixation,0.012118974986876953,NA,NA,X = 50
12201,Pre-fixation: selected allele frequency at 0.25,0.012052576349601718,NA,NA,X = 50
12201,0.2N generations post-fixation,0.012083909141386719,NA,NA,X = 50
12201,0.3N generations post-fixation,0.012061649969882812,NA,NA,X = 50
12201,0.4.0N generations post-fixation,0.012017622684950185,NA,NA,X = 50
12201,Pre-fixation: selected allele frequency at 0.50,0.012107934543477158,NA,NA,X = 50
12201,0.5N generations post-fixation,0.012073412728091424,NA,NA,X = 50
12201,0.6N generations post-fixation,0.012093973566158656,NA,NA,X = 50
12201,Pre-fixation: selected allele frequency at 0.75,0.012140033239562672,NA,NA,X = 50
12201,0.7N generations post-fixation,0.012075881309853459,NA,NA,X = 50
12201,0.8N generations post-fixation,0.012136433559655982,NA,NA,X = 50
12201,0.9N generations post-fixation,0.01211269444744868,NA,NA,X = 50
12201,1.0N generations post-fixation,0.012100800615428236,NA,NA,X = 50
12201,1.5N generations post-fixation,0.012018430924750538,NA,NA,X = 50
12201,2.0N generations post-fixation,0.011943911624618395,NA,NA,X = 50
12201,2.5N generations post-fixation,0.01193984974058766,NA,NA,X = 50
12201,3.0N generations post-fixation,0.011934067674750049,NA,NA,X = 50
12201,3.5N generations post-fixation,0.011995844436885793,NA,NA,X = 50
12201,4.0N generations post-fixation,0.012073890079968579,NA,NA,X = 50
12201,New beneficial allele introduced!,0.012084060733540132,NA,NA,X = 50
12301,Pre-fixation: selected allele frequency at 0.05,0.011844435035129896,NA,NA,X = 50
12301,Pre-fixation: selected allele frequency at 0.10,0.011832692588822954,NA,NA,X = 50
12301,0.1N generations post-fixation,0.011890435976328126,NA,NA,X = 50
12301,Pre-fixation: selected allele frequency at 0.25,0.011807205429246388,NA,NA,X = 50
12301,0.2N generations post-fixation,0.011898290341638673,NA,NA,X = 50
12301,0.3N generations post-fixation,0.011900479667460937,NA,NA,X = 50
12301,0.4.0N generations post-fixation,0.011917925980507912,NA,NA,X = 50
12301,Pre-fixation: selected allele frequency at 0.50,0.011845902767600546,NA,NA,X = 50
12301,0.5N generations post-fixation,0.01187522547739793,NA,NA,X = 50
12301,0.6N generations post-fixation,0.011851420101309105,NA,NA,X = 50
12301,Pre-fixation: selected allele frequency at 0.75,0.011863158180242092,NA,NA,X = 50
12301,0.7N generations post-fixation,0.011875739365826494,NA,NA,X = 50
12301,0.8N generations post-fixation,0.011843708583522282,NA,NA,X = 50
12301,0.9N generations post-fixation,0.01188140554201955,NA,NA,X = 50
12301,1.0N generations post-fixation,0.011916497165623778,NA,NA,X = 50
12301,1.5N generations post-fixation,0.011961755366699276,NA,NA,X = 50
12301,2.0N generations post-fixation,0.011988221870407045,NA,NA,X = 50
12301,2.5N generations post-fixation,0.011988734500254653,NA,NA,X = 50
12301,3.0N generations post-fixation,0.011859576035777298,NA,NA,X = 50
12301,3.5N generations post-fixation,0.011931811641306907,NA,NA,X = 50
12301,4.0N generations post-fixation,0.01191999011941084,NA,NA,X = 50
12301,New beneficial allele introduced!,0.011862280410188058,NA,NA,X = 50
12401,Pre-fixation: selected allele frequency at 0.05,0.011928978115432339,NA,NA,X = 50
12401,Pre-fixation: selected allele frequency at 0.10,0.01195772442090572,NA,NA,X = 50
12401,0.1N generations post-fixation,0.011940907444208984,NA,NA,X = 50
12401,Pre-fixation: selected allele frequency at 0.25,0.011984913103678252,NA,NA,X = 50
12401,0.2N generations post-fixation,0.011956226122519531,NA,NA,X = 50
12401,0.3N generations post-fixation,0.01191903912595703,NA,NA,X = 50
12401,0.4.0N generations post-fixation,0.01191015899128736,NA,NA,X = 50
12401,Pre-fixation: selected allele frequency at 0.50,0.011947752286977743,NA,NA,X = 50
12401,0.5N generations post-fixation,0.01194139169011135,NA,NA,X = 50
12401,0.6N generations post-fixation,0.01197221331715514,NA,NA,X = 50
12401,Pre-fixation: selected allele frequency at 0.75,0.011941593545978133,NA,NA,X = 50
12401,0.7N generations post-fixation,0.012032725964370848,NA,NA,X = 50
12401,0.8N generations post-fixation,0.011995523892572323,NA,NA,X = 50
12401,0.9N generations post-fixation,0.012053422633646138,NA,NA,X = 50
12401,1.0N generations post-fixation,0.012046624294896363,NA,NA,X = 50
12401,1.5N generations post-fixation,0.012005840218039522,NA,NA,X = 50
12401,2.0N generations post-fixation,0.01200373632818004,NA,NA,X = 50
12401,2.5N generations post-fixation,0.012152466215142018,NA,NA,X = 50
12401,3.0N generations post-fixation,0.012097813030133308,NA,NA,X = 50
12401,3.5N generations post-fixation,0.01208096018204474,NA,NA,X = 50
12401,4.0N generations post-fixation,0.011968845906343284,NA,NA,X = 50
12401,New beneficial allele introduced!,0.011927704150116325,NA,NA,X = 50
12501,Pre-fixation: selected allele frequency at 0.05,0.01200581755257658,NA,NA,X = 50
12501,Pre-fixation: selected allele frequency at 0.10,0.01203858594903377,NA,NA,X = 50
12501,0.1N generations post-fixation,0.011983761486816406,NA,NA,X = 50
12501,Pre-fixation: selected allele frequency at 0.25,0.012046106183893011,NA,NA,X = 50
12501,0.2N generations post-fixation,0.011997493675616797,NA,NA,X = 50
12501,0.3N generations post-fixation,0.011970585179492187,NA,NA,X = 50
12501,0.4.0N generations post-fixation,0.011905651630953312,NA,NA,X = 50
12501,Pre-fixation: selected allele frequency at 0.50,0.012036698954939477,NA,NA,X = 50
12501,0.5N generations post-fixation,0.011894474282316858,NA,NA,X = 50
12501,0.6N generations post-fixation,0.011893067785404455,NA,NA,X = 50
12501,Pre-fixation: selected allele frequency at 0.75,0.01203397753590199,NA,NA,X = 50
12501,0.7N generations post-fixation,0.01188554167360297,NA,NA,X = 50
12501,0.8N generations post-fixation,0.011888634141653635,NA,NA,X = 50
12501,0.9N generations post-fixation,0.011926597724809385,NA,NA,X = 50
12501,1.0N generations post-fixation,0.011910792739041845,NA,NA,X = 50
12501,1.5N generations post-fixation,0.011903920750675015,NA,NA,X = 50
12501,2.0N generations post-fixation,0.011921537600046966,NA,NA,X = 50
12501,2.5N generations post-fixation,0.011987321740391773,NA,NA,X = 50
12501,3.0N generations post-fixation,0.012053027389688296,NA,NA,X = 50
12501,3.5N generations post-fixation,0.011978071483194663,NA,NA,X = 50
12501,4.0N generations post-fixation,0.012009047205027493,NA,NA,X = 50
12501,New beneficial allele introduced!,0.011972335796801086,NA,NA,X = 50
12601,Pre-fixation: selected allele frequency at 0.05,0.01199976562863513,NA,NA,X = 50
12601,Pre-fixation: selected allele frequency at 0.10,0.012023812886941246,NA,NA,X = 50
12601,0.1N generations post-fixation,0.012011368722734376,NA,NA,X = 50
12601,Pre-fixation: selected allele frequency at 0.25,0.0120293183289877,NA,NA,X = 50
12601,0.2N generations post-fixation,0.012037787669941406,NA,NA,X = 50
12601,0.3N generations post-fixation,0.012027984471835937,NA,NA,X = 50
12601,0.4.0N generations post-fixation,0.012061818640672007,NA,NA,X = 50
12601,Pre-fixation: selected allele frequency at 0.50,0.012036076442832878,NA,NA,X = 50
12601,0.5N generations post-fixation,0.012036439623461613,NA,NA,X = 50
12601,0.6N generations post-fixation,0.012050673375517781,NA,NA,X = 50
12601,Pre-fixation: selected allele frequency at 0.75,0.012002006229656385,NA,NA,X = 50
12601,0.7N generations post-fixation,0.012066905810617428,NA,NA,X = 50
12601,0.8N generations post-fixation,0.01209161558141126,NA,NA,X = 50
12601,0.9N generations post-fixation,0.012094873565542522,NA,NA,X = 50
12601,1.0N generations post-fixation,0.012073508984298006,NA,NA,X = 50
12601,1.5N generations post-fixation,0.012086200052396792,NA,NA,X = 50
12601,2.0N generations post-fixation,0.012206021846399217,NA,NA,X = 50
12601,2.5N generations post-fixation,0.01206469207743389,NA,NA,X = 50
12601,3.0N generations post-fixation,0.012075488192699472,NA,NA,X = 50
12601,3.5N generations post-fixation,0.011938711831966247,NA,NA,X = 50
12601,4.0N generations post-fixation,0.011946563237684603,NA,NA,X = 50
12601,New beneficial allele introduced!,0.011975949954963164,NA,NA,X = 50
12701,Pre-fixation: selected allele frequency at 0.05,0.012179483107281893,NA,NA,X = 50
12701,Pre-fixation: selected allele frequency at 0.10,0.012202090909564709,NA,NA,X = 50
12701,0.1N generations post-fixation,0.012151388788236328,NA,NA,X = 50
12701,Pre-fixation: selected allele frequency at 0.25,0.012217301445837563,NA,NA,X = 50
12701,0.2N generations post-fixation,0.01215056779841797,NA,NA,X = 50
12701,0.3N generations post-fixation,0.01219476393630664,NA,NA,X = 50
12701,0.4.0N generations post-fixation,0.012205659063879664,NA,NA,X = 50
12701,Pre-fixation: selected allele frequency at 0.50,0.012241215729740336,NA,NA,X = 50
12701,0.5N generations post-fixation,0.012223482479746044,NA,NA,X = 50
12701,0.6N generations post-fixation,0.012182405114048457,NA,NA,X = 50
12701,Pre-fixation: selected allele frequency at 0.75,0.012225222544560719,NA,NA,X = 50
12701,0.7N generations post-fixation,0.012191226395408363,NA,NA,X = 50
12701,0.8N generations post-fixation,0.01214219042127248,NA,NA,X = 50
12701,0.9N generations post-fixation,0.012148234069790811,NA,NA,X = 50
12701,1.0N generations post-fixation,0.012173974669898318,NA,NA,X = 50
12701,1.5N generations post-fixation,0.012073690993112894,NA,NA,X = 50
12701,2.0N generations post-fixation,0.012082885825999999,NA,NA,X = 50
12701,2.5N generations post-fixation,0.012035992180039177,NA,NA,X = 50
12701,3.0N generations post-fixation,0.012221879549794158,NA,NA,X = 50
12701,3.5N generations post-fixation,0.012196492987715855,NA,NA,X = 50
12701,4.0N generations post-fixation,0.01211587251967007,NA,NA,X = 50
12701,New beneficial allele introduced!,0.01215358829911012,NA,NA,X = 50
12801,Pre-fixation: selected allele frequency at 0.05,0.012079011026231098,NA,NA,X = 50
12801,Pre-fixation: selected allele frequency at 0.10,0.01208085285926215,NA,NA,X = 50
12801,0.1N generations post-fixation,0.012065957555376953,NA,NA,X = 50
12801,Pre-fixation: selected allele frequency at 0.25,0.01212595556642913,NA,NA,X = 50
12801,0.2N generations post-fixation,0.012056575558552735,NA,NA,X = 50
12801,0.3N generations post-fixation,0.012069015871777344,NA,NA,X = 50
12801,0.4.0N generations post-fixation,0.012094430988243797,NA,NA,X = 50
12801,Pre-fixation: selected allele frequency at 0.50,0.012161458736411558,NA,NA,X = 50
12801,0.5N generations post-fixation,0.012117724403406915,NA,NA,X = 50
12801,0.6N generations post-fixation,0.012122357280031262,NA,NA,X = 50
12801,Pre-fixation: selected allele frequency at 0.75,0.012154113417395548,NA,NA,X = 50
12801,0.7N generations post-fixation,0.012129310822903479,NA,NA,X = 50
12801,0.8N generations post-fixation,0.01215184798589523,NA,NA,X = 50
12801,0.9N generations post-fixation,0.012150885212785924,NA,NA,X = 50
12801,1.0N generations post-fixation,0.01212948256695346,NA,NA,X = 50
12801,1.5N generations post-fixation,0.012105852110741538,NA,NA,X = 50
12801,2.0N generations post-fixation,0.012013491578996087,NA,NA,X = 50
12801,2.5N generations post-fixation,0.012063610423271302,NA,NA,X = 50
12801,3.0N generations post-fixation,0.012000418508998236,NA,NA,X = 50
12801,3.5N generations post-fixation,0.012074665514854787,NA,NA,X = 50
12801,4.0N generations post-fixation,0.012047924507953653,NA,NA,X = 50
12801,New beneficial allele introduced!,0.01206810350834432,NA,NA,X = 50
12901,Pre-fixation: selected allele frequency at 0.05,0.012187439314366033,NA,NA,X = 50
12901,Pre-fixation: selected allele frequency at 0.10,0.012175288228320907,NA,NA,X = 50
12901,0.1N generations post-fixation,0.012099654383611328,NA,NA,X = 50
12901,Pre-fixation: selected allele frequency at 0.25,0.012199542599668099,NA,NA,X = 50
12901,0.2N generations post-fixation,0.012088120172683594,NA,NA,X = 50
12901,0.3N generations post-fixation,0.012039825235085937,NA,NA,X = 50
12901,0.4.0N generations post-fixation,0.012078053509767532,NA,NA,X = 50
12901,Pre-fixation: selected allele frequency at 0.50,0.012182253782428739,NA,NA,X = 50
12901,0.5N generations post-fixation,0.012008333537429186,NA,NA,X = 50
12901,0.6N generations post-fixation,0.012049629381164518,NA,NA,X = 50
12901,Pre-fixation: selected allele frequency at 0.75,0.012122511512846544,NA,NA,X = 50
12901,0.7N generations post-fixation,0.012067171676357952,NA,NA,X = 50
12901,0.8N generations post-fixation,0.012021247005117279,NA,NA,X = 50
12901,0.9N generations post-fixation,0.011946881455327468,NA,NA,X = 50
12901,1.0N generations post-fixation,0.01192118791638639,NA,NA,X = 50
12901,1.5N generations post-fixation,0.011911655662257875,NA,NA,X = 50
12901,2.0N generations post-fixation,0.01193802293193542,NA,NA,X = 50
12901,2.5N generations post-fixation,0.012003562332615084,NA,NA,X = 50
12901,3.0N generations post-fixation,0.012076267819145265,NA,NA,X = 50
12901,3.5N generations post-fixation,0.01207764055841248,NA,NA,X = 50
12901,4.0N generations post-fixation,0.01212507104782011,NA,NA,X = 50
12901,New beneficial allele introduced!,0.01212310374209965,NA,NA,X = 50
13001,Pre-fixation: selected allele frequency at 0.05,0.01201132868424777,NA,NA,X = 50
13001,Pre-fixation: selected allele frequency at 0.10,0.012017717359234823,NA,NA,X = 50
13001,0.1N generations post-fixation,0.012046375592402344,NA,NA,X = 50
13001,Pre-fixation: selected allele frequency at 0.25,0.012030714924580242,NA,NA,X = 50
13001,0.2N generations post-fixation,0.01209233498829297,NA,NA,X = 50
13001,0.3N generations post-fixation,0.012080487823613281,NA,NA,X = 50
13001,0.4.0N generations post-fixation,0.012131352339146318,NA,NA,X = 50
13001,Pre-fixation: selected allele frequency at 0.50,0.01204237448292464,NA,NA,X = 50
13001,0.5N generations post-fixation,0.01210145210328189,NA,NA,X = 50
13001,0.6N generations post-fixation,0.012077600263711411,NA,NA,X = 50
13001,Pre-fixation: selected allele frequency at 0.75,0.012015636866653651,NA,NA,X = 50
13001,0.7N generations post-fixation,0.012147061428831575,NA,NA,X = 50
13001,0.8N generations post-fixation,0.012167852325920641,NA,NA,X = 50
13001,0.9N generations post-fixation,0.012130563856690127,NA,NA,X = 50
13001,1.0N generations post-fixation,0.012114239427102073,NA,NA,X = 50
13001,1.5N generations post-fixation,0.012047598555981217,NA,NA,X = 50
13001,2.0N generations post-fixation,0.012125423029271037,NA,NA,X = 50
13001,2.5N generations post-fixation,0.012063900920233106,NA,NA,X = 50
13001,3.0N generations post-fixation,0.012039435098902176,NA,NA,X = 50
13001,3.5N generations post-fixation,0.012013863284393642,NA,NA,X = 50
13001,4.0N generations post-fixation,0.01202009988181461,NA,NA,X = 50
13001,New beneficial allele introduced!,0.0120051431138038,NA,NA,X = 50
13101,Pre-fixation: selected allele frequency at 0.05,0.011883306435188057,NA,NA,X = 50
13101,Pre-fixation: selected allele frequency at 0.10,0.011914421850361116,NA,NA,X = 50
13101,0.1N generations post-fixation,0.012006843758085937,NA,NA,X = 50
13101,Pre-fixation: selected allele frequency at 0.25,0.01192900938546271,NA,NA,X = 50
13101,0.2N generations post-fixation,0.011983596133671875,NA,NA,X = 50
13101,0.3N generations post-fixation,0.011954320079402343,NA,NA,X = 50
13101,0.4.0N generations post-fixation,0.01193539748947646,NA,NA,X = 50
