start,stage,mean_pi,bin,mean_H1,scaling
1001,0.8N generations post-fixation,0.010986264885625489,11,0.011130272832399538,X = 50
1001,0.9N generations post-fixation,0.011039278199374388,11,0.011172689926890777,X = 50
1001,1.0N generations post-fixation,0.011093900528064138,11,0.01121303831527267,X = 50
1001,1.5N generations post-fixation,0.011391831179894346,11,0.011387113623687165,X = 50
1001,2.0N generations post-fixation,0.011513509643686888,11,0.011522683610193768,X = 50
1001,2.5N generations post-fixation,0.011719954595898942,11,0.01162826562184609,X = 50
1001,3.0N generations post-fixation,0.011715418233091551,11,0.011710492975199174,X = 50
1001,3.5N generations post-fixation,0.011724996957425432,11,0.011774531702380445,X = 50
1001,4.0N generations post-fixation,0.011738963877219167,11,0.011824405113256114,X = 50
1001,New beneficial allele introduced!,0.011779407504808066,NA,NA,X = 50
1101,Pre-fixation: selected allele frequency at 0.05,0.011931316996388136,NA,NA,X = 50
1101,Pre-fixation: selected allele frequency at 0.10,0.011914662133066562,NA,NA,X = 50
1101,0.1N generations post-fixation,0.010852410168671875,12,0.011001507274556543,X = 50
1101,Pre-fixation: selected allele frequency at 0.25,0.011794255482799687,NA,NA,X = 50
1101,0.2N generations post-fixation,0.0109186721503125,12,0.011050204339408272,X = 50
1101,0.3N generations post-fixation,0.010939511330290625,12,0.011096526420382054,X = 50
1101,0.4N generations post-fixation,0.011036825408575894,12,0.011140589346808422,X = 50
1101,Pre-fixation: selected allele frequency at 0.50,0.01148430743695822,NA,NA,X = 50
1101,0.5N generations post-fixation,0.011039949428110958,12,0.011182503298954791,X = 50
1101,0.6N generations post-fixation,0.011115753018425167,12,0.011222373083533535,X = 50
1101,Pre-fixation: selected allele frequency at 0.75,0.011071084756501367,NA,NA,X = 50
1101,0.7N generations post-fixation,0.011166548583534584,12,0.01126029839577334,X = 50
1101,0.8N generations post-fixation,0.011218450453191947,12,0.011296374068709219,X = 50
1101,0.9N generations post-fixation,0.011306656446246335,12,0.011330690310314492,X = 50
1101,1.0N generations post-fixation,0.01135270919485139,12,0.011363332929067702,X = 50
1101,1.5N generations post-fixation,0.011490478938270397,12,0.01150416318660215,X = 50
1101,2.0N generations post-fixation,0.011618080196555773,12,0.011613841901450124,X = 50
1101,2.5N generations post-fixation,0.011671670989353702,12,0.011699259770459993,X = 50
1101,3.0N generations post-fixation,0.011792927257920015,12,0.011765783273733168,X = 50
1101,3.5N generations post-fixation,0.01187112867576138,12,0.011817591830174971,X = 50
1101,4.0N generations post-fixation,0.01189098837761194,12,0.011857940374501646,X = 50
1101,New beneficial allele introduced!,0.011888387246633967,NA,NA,X = 50
1201,Pre-fixation: selected allele frequency at 0.05,0.011683967484664598,NA,NA,X = 50
1201,Pre-fixation: selected allele frequency at 0.10,0.011665001796488385,NA,NA,X = 50
1201,0.1N generations post-fixation,0.010821415369824219,13,0.01119220026693478,X = 50
1201,Pre-fixation: selected allele frequency at 0.25,0.011579415206364702,NA,NA,X = 50
1201,0.2N generations post-fixation,0.010831074210982422,13,0.01123159712480454,X = 50
1201,0.3N generations post-fixation,0.010905803130564454,13,0.011269072575243127,X = 50
1201,0.4N generations post-fixation,0.010962047375112326,13,0.011304720326396732,X = 50
1201,Pre-fixation: selected allele frequency at 0.50,0.011289939271495509,NA,NA,X = 50
1201,0.5N generations post-fixation,0.01101138500158234,13,0.01133862951621132,X = 50
1201,0.6N generations post-fixation,0.01106836702879445,13,0.011370884935323934,X = 50
1201,Pre-fixation: selected allele frequency at 0.75,0.010965475206228035,NA,NA,X = 50
1201,0.7N generations post-fixation,0.011102058690072294,13,0.011401567239083457,X = 50
1201,0.8N generations post-fixation,0.011170384125332292,13,0.011430753149230984,X = 50
1201,0.9N generations post-fixation,0.011204538737069404,13,0.011458515645744145,X = 50
1201,1.0N generations post-fixation,0.011194697667055142,13,0.011484924149325062,X = 50
1201,1.5N generations post-fixation,0.011320730816037957,13,0.011598858524153188,X = 50
1201,2.0N generations post-fixation,0.011412243915900195,13,0.011687590704488085,X = 50
1201,2.5N generations post-fixation,0.011498501067685076,13,0.011756695396016535,X = 50
1201,3.0N generations post-fixation,0.0116322569802921,13,0.0118105141838928,X = 50
1201,3.5N generations post-fixation,0.011617157642968995,13,0.01185242829803479,X = 50
1201,4.0N generations post-fixation,0.01166550616269835,13,0.011885071042950314,X = 50
1201,New beneficial allele introduced!,0.01167465341438542,NA,NA,X = 50
1301,Pre-fixation: selected allele frequency at 0.05,0.011912915628520744,NA,NA,X = 50
1301,Pre-fixation: selected allele frequency at 0.10,0.011898777587702518,NA,NA,X = 50
1301,0.1N generations post-fixation,0.011132135840019531,14,0.011346474548975374,X = 50
1301,Pre-fixation: selected allele frequency at 0.25,0.011780864156618508,NA,NA,X = 50
1301,0.2N generations post-fixation,0.011222861954394531,14,0.011378347361325276,X = 50
1301,0.3N generations post-fixation,0.011245582300764648,14,0.011408665718274093,X = 50
1301,0.4N generations post-fixation,0.011281535744051573,14,0.011437505431506323,X = 50
1301,Pre-fixation: selected allele frequency at 0.50,0.011503429004217103,NA,NA,X = 50
1301,0.5N generations post-fixation,0.01128040834936511,14,0.011464938615326981,X = 50
1301,0.6N generations post-fixation,0.011333770339742087,14,0.01149103386698493,X = 50
1301,Pre-fixation: selected allele frequency at 0.75,0.01119670664062866,NA,NA,X = 50
1301,0.7N generations post-fixation,0.011365768565042594,14,0.011515856438201721,X = 50
1301,0.8N generations post-fixation,0.011353522441321345,14,0.011539468398334897,X = 50
1301,0.9N generations post-fixation,0.01136088365365787,14,0.011561928789583712,X = 50
1301,1.0N generations post-fixation,0.011338931926046148,14,0.011583293774625383,X = 50
1301,1.5N generations post-fixation,0.011447380805376639,14,0.01167546886536752,X = 50
1301,2.0N generations post-fixation,0.011533364662074363,14,0.011747254898217173,X = 50
1301,2.5N generations post-fixation,0.011609844384606346,14,0.011803161916814074,X = 50
1301,3.0N generations post-fixation,0.011782790932483826,14,0.011846702346676527,X = 50
1301,3.5N generations post-fixation,0.011788429780121665,14,0.01188061166754867,X = 50
1301,4.0N generations post-fixation,0.011929948314163394,14,0.011907020273197316,X = 50
1301,New beneficial allele introduced!,0.011876543272120977,NA,NA,X = 50
1401,Pre-fixation: selected allele frequency at 0.05,0.011803949565917023,NA,NA,X = 50
1401,Pre-fixation: selected allele frequency at 0.10,0.011784080728381807,NA,NA,X = 50
1401,0.1N generations post-fixation,0.011116067002550781,15,0.011471285397042268,X = 50
1401,Pre-fixation: selected allele frequency at 0.25,0.011696322964875048,NA,NA,X = 50
1401,0.2N generations post-fixation,0.011116394019921875,15,0.011497071112503395,X = 50
1401,0.3N generations post-fixation,0.011183357068496094,15,0.01152159924378182,X = 50
1401,0.4N generations post-fixation,0.011245501320660285,15,0.011544931123981873,X = 50
1401,Pre-fixation: selected allele frequency at 0.50,0.011466785650702851,NA,NA,X = 50
1401,0.5N generations post-fixation,0.01127554924049619,15,0.011567125094957092,X = 50
1401,0.6N generations post-fixation,0.011328377447420867,15,0.011588236653195232,X = 50
1401,Pre-fixation: selected allele frequency at 0.75,0.011241238110484187,NA,NA,X = 50
1401,0.7N generations post-fixation,0.011313348131596327,15,0.011608318588588414,X = 50
1401,0.8N generations post-fixation,0.011400085321911651,15,0.011627421116435329,X = 50
1401,0.9N generations post-fixation,0.011454537588699902,15,0.01164559200300566,X = 50
1401,1.0N generations post-fixation,0.011467167822291749,15,0.011662876684980623,X = 50
1401,1.5N generations post-fixation,0.011595790105063588,15,0.011737448098271281,X = 50
1401,2.0N generations post-fixation,0.01158671445003914,15,0.011795524373336789,X = 50
1401,2.5N generations post-fixation,0.011698867324990208,15,0.011840754221835675,X = 50
1401,3.0N generations post-fixation,0.011708424026073319,15,0.01187597926326481,X = 50
1401,3.5N generations post-fixation,0.011707234330908556,15,0.011903412553113541,X = 50
1401,4.0N generations post-fixation,0.011748269711429693,15,0.011924777620729958,X = 50
1401,New beneficial allele introduced!,0.011777580539588987,NA,NA,X = 50
1501,Pre-fixation: selected allele frequency at 0.05,0.012016474462000775,NA,NA,X = 50
1501,Pre-fixation: selected allele frequency at 0.10,0.012004940193987897,NA,NA,X = 50
1501,0.1N generations post-fixation,0.011346252833304687,16,0.01157225976288685,X = 50
1501,Pre-fixation: selected allele frequency at 0.25,0.011897824507262789,NA,NA,X = 50
1501,0.2N generations post-fixation,0.011409122941652344,16,0.01159312090041506,X = 50
1501,0.3N generations post-fixation,0.011443123812333984,16,0.011612964628260449,X = 50
1501,0.4N generations post-fixation,0.011474323821974995,16,0.011631840566078766,X = 50
1501,Pre-fixation: selected allele frequency at 0.50,0.011718497352791879,NA,NA,X = 50
1501,0.5N generations post-fixation,0.011492556742619653,16,0.011649795913546597,X = 50
1501,0.6N generations post-fixation,0.011569883625732708,16,0.01166687556838513,X = 50
1501,Pre-fixation: selected allele frequency at 0.75,0.011501573162963685,NA,NA,X = 50
1501,0.7N generations post-fixation,0.01158713789687378,16,0.011683122238627861,X = 50
1501,0.8N generations post-fixation,0.011640690430629399,16,0.011698576549412906,X = 50
1501,0.9N generations post-fixation,0.011704103119530792,16,0.01171327714456702,X = 50
1501,1.0N generations post-fixation,0.011789492885969886,16,0.011727260783235284,X = 50
1501,1.5N generations post-fixation,0.011818735312189394,16,0.011787590484409359,X = 50
1501,2.0N generations post-fixation,0.011806731972058709,16,0.011834575302926191,X = 50
1501,2.5N generations post-fixation,0.011812312337920095,16,0.011871167116379568,X = 50
1501,3.0N generations post-fixation,0.01177597893054107,16,0.01189966484935106,X = 50
1501,3.5N generations post-fixation,0.011800946703630298,16,0.01192185890610502,X = 50
1501,4.0N generations post-fixation,0.011995828660153182,16,0.011939143654884533,X = 50
1501,New beneficial allele introduced!,0.011997441991374563,NA,NA,X = 50
1601,Pre-fixation: selected allele frequency at 0.05,0.01197076027947848,NA,NA,X = 50
1601,Pre-fixation: selected allele frequency at 0.10,0.01192253947923092,NA,NA,X = 50
1601,0.1N generations post-fixation,0.011419532804902344,17,0.01165394995821547,X = 50
1601,Pre-fixation: selected allele frequency at 0.25,0.011859293395900038,NA,NA,X = 50
1601,0.2N generations post-fixation,0.011468249056191405,17,0.011670827017904855,X = 50
1601,0.3N generations post-fixation,0.011474155318378906,17,0.01168688097368045,X = 50
1601,0.4N generations post-fixation,0.0115042580352647,17,0.011702151968793833,X = 50
1601,Pre-fixation: selected allele frequency at 0.50,0.01165022121794221,NA,NA,X = 50
1601,0.5N generations post-fixation,0.011547427144325063,17,0.011716678188687086,X = 50
1601,0.6N generations post-fixation,0.011566610555298945,17,0.011730495956476317,X = 50
1601,Pre-fixation: selected allele frequency at 0.75,0.011445485814877001,NA,NA,X = 50
1601,0.7N generations post-fixation,0.011626872038132082,17,0.011743639823778351,X = 50
1601,0.8N generations post-fixation,0.011693288228459733,17,0.01175614265710778,X = 50
1601,0.9N generations post-fixation,0.011726576018195503,17,0.01176803572006036,X = 50
1601,1.0N generations post-fixation,0.011734231859425107,17,0.011779348751488294,X = 50
1601,1.5N generations post-fixation,0.011785653132028957,17,0.011828156634873402,X = 50
1601,2.0N generations post-fixation,0.011730771704031312,17,0.01186616825267378,X = 50
1601,2.5N generations post-fixation,0.011702696864320407,17,0.011895771730382526,X = 50
1601,3.0N generations post-fixation,0.011720426261380121,17,0.011918826942003734,X = 50
1601,3.5N generations post-fixation,0.011861983907521585,17,0.011936782358868208,X = 50
1601,4.0N generations post-fixation,0.01194370537920267,17,0.011950766051582634,X = 50
1601,New beneficial allele introduced!,0.011977053700504071,NA,NA,X = 50
1701,Pre-fixation: selected allele frequency at 0.05,0.011910694077859635,NA,NA,X = 50
1701,Pre-fixation: selected allele frequency at 0.10,0.011902893187292601,NA,NA,X = 50
1701,0.1N generations post-fixation,0.011427856225078125,18,0.01172003889036187,X = 50
1701,Pre-fixation: selected allele frequency at 0.25,0.01189095399574385,NA,NA,X = 50
1701,0.2N generations post-fixation,0.011493311686230469,18,0.01173369275479634,X = 50
1701,0.3N generations post-fixation,0.011467679441738281,18,0.011746680712404553,X = 50
1701,0.4N generations post-fixation,0.011499792095952335,18,0.011759035239845651,X = 50
1701,Pre-fixation: selected allele frequency at 0.50,0.011718032423584537,NA,NA,X = 50
1701,0.5N generations post-fixation,0.011552368264717719,18,0.011770787229873427,X = 50
1701,0.6N generations post-fixation,0.011576342730578351,18,0.011781966068584285,X = 50
1701,Pre-fixation: selected allele frequency at 0.75,0.011543025850761422,NA,NA,X = 50
1701,0.7N generations post-fixation,0.011571824530496289,18,0.011792599708897802,X = 50
1701,0.8N generations post-fixation,0.011605139869397967,18,0.011802714740453576,X = 50
1701,0.9N generations post-fixation,0.011636705996166178,18,0.01181233645609918,X = 50
1701,1.0N generations post-fixation,0.011683975346345327,18,0.01182148891513546,X = 50
1701,1.5N generations post-fixation,0.011770422914044218,18,0.01186097542732057,X = 50
1701,2.0N generations post-fixation,0.011850722618532289,18,0.011891727553931093,X = 50
1701,2.5N generations post-fixation,0.01183689757430474,18,0.011915677334216479,X = 50
1701,3.0N generations post-fixation,0.011803276444481474,18,0.011934329441857126,X = 50
1701,3.5N generations post-fixation,0.011818582896507064,18,0.011948855717893595,X = 50
1701,4.0N generations post-fixation,0.011905864533503535,18,0.011960168793045907,X = 50
1701,New beneficial allele introduced!,0.011919210543502909,NA,NA,X = 50
1801,Pre-fixation: selected allele frequency at 0.05,0.011948143981523846,NA,NA,X = 50
1801,Pre-fixation: selected allele frequency at 0.10,0.011937827821725552,NA,NA,X = 50
1801,0.1N generations post-fixation,0.011551146261542968,19,0.011773506101875822,X = 50
1801,Pre-fixation: selected allele frequency at 0.25,0.01189741722887544,NA,NA,X = 50
1801,0.2N generations post-fixation,0.011561123053513672,19,0.011784552339634415,X = 50
1801,0.3N generations post-fixation,0.011549136406667968,19,0.011795059846020419,X = 50
1801,0.4N generations post-fixation,0.011508177568411798,19,0.011805054895272915,X = 50
1801,Pre-fixation: selected allele frequency at 0.50,0.0117621026045861,NA,NA,X = 50
1801,0.5N generations post-fixation,0.011560921473627661,19,0.011814562480221225,X = 50
1801,0.6N generations post-fixation,0.011586464381438061,19,0.011823606374779996,X = 50
1801,Pre-fixation: selected allele frequency at 0.75,0.011608066535064429,NA,NA,X = 50
1801,0.7N generations post-fixation,0.011650091392706135,19,0.01183220919339638,X = 50
1801,0.8N generations post-fixation,0.011662216826954652,19,0.011840392447597927,X = 50
1801,0.9N generations post-fixation,0.011655616897004888,19,0.01184817659978261,X = 50
1801,1.0N generations post-fixation,0.011652661900351975,19,0.01185558111438547,X = 50
1801,1.5N generations post-fixation,0.011607343557102329,19,0.011887526458793105,X = 50
1801,2.0N generations post-fixation,0.011725680056497064,19,0.011912405518033256,X = 50
1801,2.5N generations post-fixation,0.011892310875048962,19,0.011931781348851566,X = 50
1801,3.0N generations post-fixation,0.011930118084236425,19,0.011946871261065526,X = 50
1801,3.5N generations post-fixation,0.011917932852182104,19,0.011958623296514235,X = 50
1801,4.0N generations post-fixation,0.01196904372674784,19,0.011967775790924375,X = 50
1801,New beneficial allele introduced!,0.011988370067570376,NA,NA,X = 50
1901,Pre-fixation: selected allele frequency at 0.05,0.011846598161089569,NA,NA,X = 50
1901,Pre-fixation: selected allele frequency at 0.10,0.011840094798243217,NA,NA,X = 50
1901,0.1N generations post-fixation,0.01165139277895703,20,0.011816762099729516,X = 50
1901,Pre-fixation: selected allele frequency at 0.25,0.01180015994362749,NA,NA,X = 50
1901,0.2N generations post-fixation,0.011689014493691407,20,0.011825698717578988,X = 50
1901,0.3N generations post-fixation,0.011693853320449218,20,0.011834199491432924,X = 50
1901,0.4N generations post-fixation,0.011669950419040828,20,0.011842285677653814,X = 50
1901,Pre-fixation: selected allele frequency at 0.50,0.011700006676317844,NA,NA,X = 50
1901,0.5N generations post-fixation,0.011653098943731198,20,0.011849977495919118,X = 50
1901,0.6N generations post-fixation,0.011682057656955841,20,0.011857294179780988,X = 50
1901,Pre-fixation: selected allele frequency at 0.75,0.011581266233580632,NA,NA,X = 50
1901,0.7N generations post-fixation,0.011727819887415007,20,0.011864254024760166,X = 50
1901,0.8N generations post-fixation,0.011693911381450352,20,0.011870874434094325,X = 50
1901,0.9N generations post-fixation,0.011731892096001955,20,0.011877171962255215,X = 50
1901,1.0N generations post-fixation,0.01178774466990614,20,0.011883162356343476,X = 50
1901,1.5N generations post-fixation,0.011869349132787713,20,0.011909006751628082,X = 50
1901,2.0N generations post-fixation,0.011763953896596869,20,0.01192913438691374,X = 50
1901,2.5N generations post-fixation,0.01186083436121034,20,0.011944809805035586,X = 50
1901,3.0N generations post-fixation,0.011817499372201529,20,0.011957017832943851,X = 50
1901,3.5N generations post-fixation,0.011854254814010989,20,0.011966525454638565,X = 50
1901,4.0N generations post-fixation,0.011828532807168108,20,0.011973929997859557,X = 50
1901,New beneficial allele introduced!,0.01184541116975572,NA,NA,X = 50
2001,Pre-fixation: selected allele frequency at 0.05,0.011858267959732455,NA,NA,X = 50
2001,Pre-fixation: selected allele frequency at 0.10,0.011797674576127268,NA,NA,X = 50
2001,0.1N generations post-fixation,0.011557720257773437,21,0.011851757030217533,X = 50
2001,Pre-fixation: selected allele frequency at 0.25,0.011749083640726278,NA,NA,X = 50
2001,0.2N generations post-fixation,0.011572723163621094,21,0.011858986925167547,X = 50
2001,0.3N generations post-fixation,0.011635961058523438,21,0.01186586421398005,X = 50
2001,0.4N generations post-fixation,0.011675721293807385,21,0.011872406093459291,X = 50
2001,Pre-fixation: selected allele frequency at 0.50,0.011646453617864115,NA,NA,X = 50
2001,0.5N generations post-fixation,0.011704572099550694,21,0.011878628921711484,X = 50
2001,0.6N generations post-fixation,0.011709661710746385,21,0.011884548259048583,X = 50
2001,Pre-fixation: selected allele frequency at 0.75,0.011540220682994923,NA,NA,X = 50
2001,0.7N generations post-fixation,0.011799954741832748,21,0.011890178906897178,X = 50
2001,0.8N generations post-fixation,0.011826996702687647,21,0.011895534944809764,X = 50
2001,0.9N generations post-fixation,0.011871207030087977,21,0.011900629765670957,X = 50
2001,1.0N generations post-fixation,0.011873312119129448,21,0.011905476109186684,X = 50
2001,1.5N generations post-fixation,0.011929767779338681,21,0.011926384719815634,X = 50
2001,2.0N generations post-fixation,0.011890582017657534,21,0.011942668362146395,X = 50
2001,2.5N generations post-fixation,0.011897806208264786,21,0.011955350075544846,X = 50
2001,3.0N generations post-fixation,0.011967226834837875,21,0.011965226603870248,X = 50
2001,3.5N generations post-fixation,0.011923109823528257,21,0.011972918451864097,X = 50
2001,4.0N generations post-fixation,0.011888880809702474,21,0.011978908869104974,X = 50
2001,New beneficial allele introduced!,0.011870910602512602,NA,NA,X = 50
2101,Pre-fixation: selected allele frequency at 0.05,0.012104309012159751,NA,NA,X = 50
2101,Pre-fixation: selected allele frequency at 0.10,0.012129611094339254,NA,NA,X = 50
2101,0.1N generations post-fixation,0.011827171153533203,22,0.011880068599031717,X = 50
2101,Pre-fixation: selected allele frequency at 0.25,0.012099349033658727,NA,NA,X = 50
2101,0.2N generations post-fixation,0.011875755952029297,22,0.011885917722477376,X = 50
2101,0.3N generations post-fixation,0.01193801225573047,22,0.011891481580806424,X = 50
2101,0.4N generations post-fixation,0.011901214224907208,22,0.011896774086562766,X = 50
2101,Pre-fixation: selected allele frequency at 0.50,0.0120016193074385,NA,NA,X = 50
2101,0.5N generations post-fixation,0.011908255005188514,22,0.01190180847376754,X = 50
2101,0.6N generations post-fixation,0.011903741540650645,22,0.011906597331011052,X = 50
2101,Pre-fixation: selected allele frequency at 0.75,0.011892669901600936,NA,NA,X = 50
2101,0.7N generations post-fixation,0.011936556810550997,22,0.011911152632930811,X = 50
2101,0.8N generations post-fixation,0.011962370249843628,22,0.011915485770154373,X = 50
2101,0.9N generations post-fixation,0.011980919090029326,22,0.011919607577781823,X = 50
2101,1.0N generations post-fixation,0.011989663216914352,22,0.011923528362479185,X = 50
2101,1.5N generations post-fixation,0.011971875701543337,22,0.011940443828816037,X = 50
2101,2.0N generations post-fixation,0.011975780019334638,22,0.011953617607245195,X = 50
2101,2.5N generations post-fixation,0.012021956995632589,22,0.011963877356201833,X = 50
2101,3.0N generations post-fixation,0.01198618582201529,22,0.01197186765672338,X = 50
2101,3.5N generations post-fixation,0.012052829081024332,22,0.011978090509026535,X = 50
2101,4.0N generations post-fixation,0.012121334583778476,22,0.01198293687127317,X = 50
2101,New beneficial allele introduced!,0.012137409646219465,NA,NA,X = 50
2201,Pre-fixation: selected allele frequency at 0.05,0.011918116942904226,NA,NA,X = 50
2201,Pre-fixation: selected allele frequency at 0.10,0.011887582209896545,NA,NA,X = 50
2201,0.1N generations post-fixation,0.011604441240679298,23,0.011902973200285171,X = 50
2201,Pre-fixation: selected allele frequency at 0.25,0.011853643415814135,NA,NA,X = 50
2201,0.2N generations post-fixation,0.011611046131285156,23,0.011907705253146116,X = 50
2201,0.3N generations post-fixation,0.011623458626328124,23,0.01191220652106574,X = 50
2201,0.4N generations post-fixation,0.011679788852080484,23,0.01191648825955845,X = 50
2201,Pre-fixation: selected allele frequency at 0.50,0.01176314959051308,NA,NA,X = 50
2201,0.5N generations post-fixation,0.011674726281637038,23,0.011920561175200732,X = 50
2201,0.6N generations post-fixation,0.01168038748411489,23,0.011924435452403178,X = 50
2201,Pre-fixation: selected allele frequency at 0.75,0.01166411353766107,NA,NA,X = 50
2201,0.7N generations post-fixation,0.011746452778696756,23,0.01192812077887682,X = 50
2201,0.8N generations post-fixation,0.01171993812856724,23,0.011931626369857437,X = 50
2201,0.9N generations post-fixation,0.011753527824516129,23,0.011934960991148465,X = 50
2201,1.0N generations post-fixation,0.011769665428901056,23,0.011938132981040057,X = 50
2201,1.5N generations post-fixation,0.01184129972586578,23,0.011951817917187704,X = 50
2201,2.0N generations post-fixation,0.011663250730853229,23,0.011962475756175773,X = 50
2201,2.5N generations post-fixation,0.011693054069114767,23,0.01197077608952553,X = 50
2201,3.0N generations post-fixation,0.011719174454518722,23,0.011977240395638074,X = 50
2201,3.5N generations post-fixation,0.011741232892503924,23,0.011982274802300538,X = 50
2201,4.0N generations post-fixation,0.011875199502729772,23,0.011986195602151565,X = 50
2201,New beneficial allele introduced!,0.011931400937584335,NA,NA,X = 50
2301,Pre-fixation: selected allele frequency at 0.05,0.01184584669457154,NA,NA,X = 50
2301,Pre-fixation: selected allele frequency at 0.10,0.011807577134784307,NA,NA,X = 50
2301,0.1N generations post-fixation,0.011645999366435547,24,0.01192150346125456,X = 50
2301,Pre-fixation: selected allele frequency at 0.25,0.01178893935802421,NA,NA,X = 50
2301,0.2N generations post-fixation,0.011660301853515626,24,0.011925331782623878,X = 50
2301,0.3N generations post-fixation,0.01169359716703125,24,0.011928973394556817,X = 50
2301,0.4N generations post-fixation,0.011756988259093572,24,0.011932437402980042,X = 50
2301,Pre-fixation: selected allele frequency at 0.50,0.011695969426462319,NA,NA,X = 50
2301,0.5N generations post-fixation,0.011748128478140262,24,0.011935732469718931,X = 50
2301,0.6N generations post-fixation,0.011685468589701055,24,0.011938866834156658,X = 50
2301,Pre-fixation: selected allele frequency at 0.75,0.011600926195013666,NA,NA,X = 50
2301,0.7N generations post-fixation,0.011686954561625634,24,0.01194184833383693,X = 50
2301,0.8N generations post-fixation,0.011728420659024628,24,0.011944684424061946,X = 50
2301,0.9N generations post-fixation,0.01175242348807038,24,0.011947382196534519,X = 50
2301,1.0N generations post-fixation,0.01170975262553774,24,0.011949948397091039,X = 50
2301,1.5N generations post-fixation,0.011621642757229505,24,0.011961019772460522,X = 50
2301,2.0N generations post-fixation,0.011589809312563601,24,0.011969642168267954,X = 50
2301,2.5N generations post-fixation,0.011681103418076773,24,0.011976357296874733,X = 50
2301,3.0N generations post-fixation,0.011779285339972554,24,0.011981587044292119,X = 50
2301,3.5N generations post-fixation,0.011799108637480377,24,0.011985659975676043,X = 50
2301,4.0N generations post-fixation,0.011845005982069914,24,0.01198883197782724,X = 50
2301,New beneficial allele introduced!,0.011918501188379216,NA,NA,X = 50
2401,Pre-fixation: selected allele frequency at 0.05,0.011811288588580845,NA,NA,X = 50
2401,Pre-fixation: selected allele frequency at 0.10,0.011780728333047042,NA,NA,X = 50
2401,0.1N generations post-fixation,0.011617475561376954,25,0.01193649479717847,X = 50
2401,Pre-fixation: selected allele frequency at 0.25,0.011754657433717298,NA,NA,X = 50
2401,0.2N generations post-fixation,0.011643358635350586,25,0.011939591982467275,X = 50
2401,0.3N generations post-fixation,0.011618527318574219,25,0.011942538116247117,X = 50
2401,0.4N generations post-fixation,0.01160762523559875,25,0.011945340565387017,X = 50
2401,Pre-fixation: selected allele frequency at 0.50,0.011676631470675517,NA,NA,X = 50
2401,0.5N generations post-fixation,0.011624109777382301,25,0.011948006337469558,X = 50
2401,0.6N generations post-fixation,0.011667390991559203,25,0.011950542098313484,X = 50
2401,Pre-fixation: selected allele frequency at 0.75,0.01160497851956267,NA,NA,X = 50
2401,0.7N generations post-fixation,0.011707548986420476,25,0.011952954188641722,X = 50
2401,0.8N generations post-fixation,0.011723221625293198,25,0.011955248639936496,X = 50
2401,0.9N generations post-fixation,0.011793186218521995,25,0.01195743118952117,X = 50
2401,1.0N generations post-fixation,0.011824890989792726,25,0.011959507294906543,X = 50
2401,1.5N generations post-fixation,0.011806724750753277,25,0.011968464249564536,X = 50
2401,2.0N generations post-fixation,0.011730766984246575,25,0.011975439932866117,X = 50
2401,2.5N generations post-fixation,0.011794323148198197,25,0.011980872600483847,X = 50
2401,3.0N generations post-fixation,0.011811541884944128,25,0.0119851035662787,X = 50
2401,3.5N generations post-fixation,0.011856688714540816,25,0.01198839864575288,X = 50
2401,4.0N generations post-fixation,0.011820668118185388,25,0.011990964856227655,X = 50
2401,New beneficial allele introduced!,0.01178433105808259,NA,NA,X = 50
2501,Pre-fixation: selected allele frequency at 0.05,0.012087391752966265,NA,NA,X = 50
2501,Pre-fixation: selected allele frequency at 0.10,0.012051962928998634,NA,NA,X = 50
2501,0.1N generations post-fixation,0.011849059753474219,26,0.01194862307498064,X = 50
2501,Pre-fixation: selected allele frequency at 0.25,0.01203611120642913,NA,NA,X = 50
2501,0.2N generations post-fixation,0.011843922324138282,26,0.011951128757181219,X = 50
2501,0.3N generations post-fixation,0.011898908406914063,26,0.011953512235818855,X = 50
2501,0.4N generations post-fixation,0.011922343969486228,26,0.011955779470831646,X = 50
2501,Pre-fixation: selected allele frequency at 0.50,0.011938149671866459,NA,NA,X = 50
2501,0.5N generations post-fixation,0.011943254994579018,26,0.01195793613148807,X = 50
2501,0.6N generations post-fixation,0.011974186927938257,26,0.011959987610563123,X = 50
2501,Pre-fixation: selected allele frequency at 0.75,0.011871685350269426,NA,NA,X = 50
2501,0.7N generations post-fixation,0.011935448449159829,26,0.01196193903782306,X = 50
2501,0.8N generations post-fixation,0.011937824830082096,26,0.011963795292852486,X = 50
2501,0.9N generations post-fixation,0.011940385609286413,26,0.011965561017255854,X = 50
2501,1.0N generations post-fixation,0.01198847927164646,26,0.011967240626263895,X = 50
2501,1.5N generations post-fixation,0.01197969541539816,26,0.011974486974081393,X = 50
2501,2.0N generations post-fixation,0.012034067783189824,26,0.01198013043543607,X = 50
2501,2.5N generations post-fixation,0.012050508275910693,26,0.011984525567558323,X = 50
2501,3.0N generations post-fixation,0.01213658610353068,26,0.011987948499896837,X = 50
2501,3.5N generations post-fixation,0.01209688012894427,26,0.011990614282282472,X = 50
2501,4.0N generations post-fixation,0.012114087120463472,26,0.011992690395691903,X = 50
2501,New beneficial allele introduced!,0.012034216875378053,NA,NA,X = 50
2601,Pre-fixation: selected allele frequency at 0.05,0.011820829937673517,NA,NA,X = 50
2601,Pre-fixation: selected allele frequency at 0.10,0.011771782907413625,NA,NA,X = 50
2601,0.1N generations post-fixation,0.011455446852927735,27,0.011958435083943232,X = 50
